Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alexfri Planez","CLE",82,331,314,66,43,15,0,8,33,40,11,1,93,4,2,0,,3,1,0.21019108280254778,0.03323262839879154,0.2809667673716012,0.11827956989247312,0.24471299093655588,0.3343949044585987,0.25000397978406963,0.5791078953951546,0.12420382165605093,3.572080650550231,0.26976744186046514,,-0.2612700811587274,21.53551062275968,-18.794912933508538,55.44465153600586,-0.2612700811587274,,-17.932241183376544,-4.048589071216196,-1.0654741005137391,,,,,,,,222.19999999999993,2.709756097560975,222.19999999999993,2.709756097560975,,,,,,,,,,,,,,,,,,,"Alexfri Planez","sa3005515",678413
"D'Shawn Knowles","LAA",121,512,466,95,70,18,4,3,54,40,32,0,161,3,2,9,,16,6,0.20386266094420602,0.0625,0.314453125,0.19875776397515527,0.2584493041749503,0.27896995708154504,0.24035769724703687,0.5374192612564954,0.07510729613733902,6.671653859209014,0.3026315789473684,,-0.14150619274005294,29.20994840766553,-33.17427171562549,46.362028685322365,-0.14150619274005294,,-33.047490249674134,4.88124632569077,-1.0663216103627535,,,,,,,,287.79999999999995,2.3785123966942145,287.79999999999995,2.3785123966942145,,,,,,,,,,,,,,,,,,,"D'Shawn Knowles","sa3006889",677610
"Scott McKeon","CHC",71,242,221,39,26,9,2,2,27,20,12,0,102,4,1,4,,7,1,0.17647058823529413,0.049586776859504134,0.4214876033057851,0.11764705882352941,0.23109243697478993,0.26244343891402716,0.22075875316347396,0.4935358758888171,0.08597285067873303,7.931415565747974,0.3135593220338983,,0.6543067852035165,9.867225942607272,-19.619065600042,35.02027707207812,0.6543067852035165,,-18.82671262469585,-0.11081716637272199,-1.068152283311522,,,,,,,,112.19999999999997,1.5802816901408447,112.19999999999997,1.5802816901408447,,,,,,,,,,,,,,,,,,,"Scott McKeon","sa3014826",685096
"Neyfy Castillo","ARI",101,417,383,77,52,13,3,9,42,44,27,0,161,6,1,0,,11,5,0.2010443864229765,0.06474820143884892,0.38609112709832133,0.16770186335403728,0.2637889688249401,0.32114882506527415,0.25887210463448396,0.5849377938902143,0.12010443864229764,6.038954898041683,0.31775700934579443,,-0.5653256918303668,30.202053571221942,-20.606969458880307,57.83171245054549,-0.5653256918303668,,-22.349468608750435,-2.5965608465608465,-1.0741482327890357,,,,,,,,293.49999999999994,2.9059405940594054,293.49999999999994,2.9059405940594054,,,,,,,,,,,,,,,,,,,"Neyfy Castillo","sa3005544",678689
"Harold Castro","COL",109,349,329,91,69,16,1,5,34,42,14,0,73,1,3,2,,1,1,0.2765957446808511,0.04011461318051576,0.20916905444126074,0.1917808219178082,0.30547550432276654,0.3768996960486322,0.2964068975847118,0.6823752003713988,0.10030395136778114,2.7523928208988213,0.33858267716535434,,-0.8693084251135588,36.156336252560294,-6.367282542417373,70.49617646647127,-0.8693084251135588,,-13.625533887202467,-9.017666269512054,-1.074999565829035,,,,,,,,323.7999999999999,2.9706422018348615,323.7999999999999,2.9706422018348615,,,,,,,,,,,,,,,,,,,"Harold Castro","14691",605612
"Junior Perez","OAK",123,512,463,87,58,20,1,8,50,44,39,0,197,3,3,4,,21,6,0.1879049676025918,0.076171875,0.384765625,0.19796954314720813,0.25393700787401574,0.28725701943844495,0.24209097238976185,0.5411940273124607,0.09935205183585316,5.556407833032166,0.30268199233716475,,0.8970194403082132,29.946969100369444,-32.43725102292157,52.50717906017835,0.8970194403082132,,-28.239019271822343,-0.1187536743092299,-1.0854204059775254,,,,,,,,312.2,2.538211382113821,312.2,2.538211382113821,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"J.C. Correa","HOU",103,428,398,100,74,20,1,5,49,40,24,0,61,2,4,0,,3,3,0.25125628140703515,0.056074766355140186,0.1425233644859813,0.39344262295081966,0.29439252336448596,0.3442211055276382,0.28020083709297894,0.6386136288921241,0.09296482412060303,3.407404234378621,0.28273809523809523,,-1.436746483668685,38.580178643747615,-13.569130365565965,75.75680069139537,-1.436746483668685,,-13.869470099747726,-11.627395458883008,-1.0859914875554404,,,,,,,,348,3.378640776699029,348,3.378640776699029,,,,,,,,,,,,,,,,,,,"J.C. Correa","sa3014823",682182
"Joe Naranjo","CLE",107,427,379,78,58,14,1,5,37,39,41,1,129,5,2,0,,1,1,0.20580474934036938,0.09601873536299765,0.30210772833723654,0.3178294573643411,0.2903981264637002,0.287598944591029,0.2621015599915679,0.5779970710547293,0.08179419525065965,2.6321726288584726,0.29554655870445345,,-1.0157057740725577,32.07157099275021,-19.955893836635067,63.82974955079334,-1.0157057740725577,,-19.52168069239603,-5.944650229603174,-1.0863496691477301,,,,,,,,288.19999999999993,2.693457943925233,288.19999999999993,2.693457943925233,,,,,,,,,,,,,,,,,,,"Joe Naranjo","sa3010025",683172
"Todd Lott","STL",96,406,374,79,50,19,2,8,40,48,20,0,136,10,2,0,,3,2,0.21122994652406418,0.04926108374384237,0.33497536945812806,0.14705882352941177,0.2684729064039409,0.33689839572192515,0.26627317085641944,0.605371302125866,0.12566844919786097,4.360326147068828,0.30603448275862066,,-0.8605659678578377,31.900885221714628,-17.567851829176295,65.88335800263138,-0.8605659678578377,,-18.020308594053137,-6.6753086896590235,-1.0864618874347776,,,,,,,,300.19999999999993,3.1270833333333328,300.19999999999993,3.1270833333333328,,,,,,,,,,,,,,,,,,,"Todd Lott","sa918408",668698
"Nick Schnell","TBR",87,352,320,56,35,12,1,8,40,33,26,0,152,1,3,2,,3,1,0.175,0.07386363636363637,0.4318181818181818,0.17105263157894737,0.23714285714285716,0.29375,0.23495723639215743,0.5308928571428572,0.11875000000000002,4.928107108238425,0.294478527607362,,-0.2997956993058324,18.503081045726063,-24.38607028903651,47.642141087071806,-0.2997956993058324,,-22.38274728259283,-0.580070594420929,-1.0919320482404284,,,,,,,,193.19999999999993,2.220689655172413,193.19999999999993,2.220689655172413,,,,,,,,,,,,,,,,,,,"Nick Schnell","sa3007639",678010
"Zion Bannister","TEX",55,193,174,29,20,7,1,1,16,16,14,0,79,4,1,0,,8,3,0.16666666666666666,0.07253886010362694,0.40932642487046633,0.17721518987341772,0.24352331606217617,0.23563218390804597,0.22060458400706554,0.4791554999702221,0.06896551724137931,6.521152166603229,0.29473684210526313,,0.04097119625657797,7.84460517653752,-15.671321549624913,35.291311525302135,0.04097119625657797,,-14.923193687745147,-2.6274250440917104,-1.0933211350413259,,,,,,,,84.6,1.538181818181818,84.6,1.538181818181818,,,,,,,,,,,,,,,,,,,"Zion Bannister","sa3011828",691968
"Taylor Snyder","COL",89,347,320,67,41,14,2,10,39,38,23,0,119,2,2,0,,7,2,0.209375,0.06628242074927954,0.34293948126801155,0.19327731092436976,0.26512968299711814,0.359375,0.2715652145295047,0.6245046829971181,0.15,5.577081489608233,0.29533678756476683,,0.04730577487498522,28.79013100514593,-13.489799429975129,53.8427052701419,0.04730577487498522,,-19.79482372136382,-3.025014887971783,-1.0993924439268001,,,,,,,,283.9,3.189887640449438,283.9,3.189887640449438,,,,,,,,,,,,,,,,,,,"Taylor Snyder","sa738930",643549
"Michael Toglia","COL",125,530,476,105,63,22,3,17,59,63,48,1,155,3,3,0,,4,2,0.22058823529411764,0.09056603773584905,0.29245283018867924,0.3096774193548387,0.2943396226415094,0.3865546218487395,0.2960760663272302,0.6808942444902489,0.16596638655462187,4.11462550245976,0.28664495114006516,,-0.9148350446484983,54.76228198776543,-9.815133374235046,70.27439242691683,-0.9148350446484983,,-20.432374571966392,-8.636919435299824,-1.1023001657093308,,,,,,,,507.70000000000005,4.0616,507.70000000000005,4.0616,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"Luis Toribio","SFG",108,437,393,78,50,16,1,11,44,43,39,1,145,2,2,1,,0,1,0.1984732824427481,0.08924485125858124,0.3318077803203661,0.2689655172413793,0.27293577981651373,0.3282442748091603,0.2656028835252784,0.601180054625674,0.1297709923664122,2.4493253884119746,0.2803347280334728,,-1.115539169870317,34.093399280314216,-19.15250734835409,65.6760820875956,-1.115539169870317,,-19.697722887056994,-6.2943269619165205,-1.1106654445292314,,,,,,,,319.49999999999994,2.9583333333333326,319.49999999999994,2.9583333333333326,,,,,,,,,,,,,,,,,,,"Luis Toribio","sa3005541",678681
"Nick Shumpert","WSN",39,127,117,19,14,3,0,2,15,9,9,0,55,1,0,0,,3,1,0.1623931623931624,0.07086614173228346,0.4330708661417323,0.16363636363636364,0.2283464566929134,0.23931623931623933,0.21326077359867848,0.4676626960091527,0.07692307692307693,5.304986117868477,0.2833333333333333,,-0.007001001387834549,4.387412100482102,-11.086798750412349,28.2454111916289,-0.007001001387834549,,-11.2964269412576,-4.199911768894768,-1.1147939458582743,,,,,,,,49.8,1.2769230769230768,49.8,1.2769230769230768,,,,,,,,,,,,,,,,,,,"Nick Shumpert","sa875232",663744
"Kenneth Betancourt","LAD",105,383,359,82,65,15,0,2,39,30,17,0,80,1,2,4,,6,2,0.22841225626740946,0.044386422976501305,0.20887728459530025,0.2125,0.2638522427440633,0.28690807799442897,0.2442898171558229,0.5507603207384923,0.058495821727019504,4.048588392812112,0.2867383512544803,,-0.28368132980540395,23.101152639374675,-23.565168273165284,49.529285279756564,-0.28368132980540395,,-24.23098860028705,0.007260458880070653,-1.11736400911246,,,,,,,,222.3,2.1171428571428574,222.3,2.1171428571428574,,,,,,,,,,,,,,,,,,,"Kenneth Betancourt","sa3003350",672826
"Jordan Brewer","HOU",69,297,268,55,39,10,1,5,34,30,22,0,96,5,2,0,,7,2,0.20522388059701493,0.07407407407407407,0.32323232323232326,0.22916666666666666,0.2760942760942761,0.30597014925373134,0.2605581602664909,0.5820644253480074,0.1007462686567164,5.6677147083521415,0.2958579881656805,,0.04730577487498522,21.926697552232515,-14.261023886473408,62.14203082520267,0.04730577487498522,,-13.425136792445114,-8.056349110981774,-1.1313833846575994,,,,,,,,210.4,3.0492753623188404,210.4,3.0492753623188404,,,,,,,,,,,,,,,,,,,"Jordan Brewer","sa3011737",685084
"Jordan Nwogu","CHC",97,380,347,67,46,9,2,10,39,43,23,0,148,7,2,1,,9,4,0.1930835734870317,0.060526315789473685,0.3894736842105263,0.1554054054054054,0.2559366754617414,0.3170028818443804,0.253448612457215,0.5729395573061218,0.12391930835734871,5.8170249077564575,0.29842931937172773,,-0.473901541903615,25.810645008971502,-20.49014336378355,56.935041419989915,-0.473901541903615,,-20.747278160835098,-3.5887124982039973,-1.138726946234219,,,,,,,,255.60000000000002,2.635051546391753,255.60000000000002,2.635051546391753,,,,,,,,,,,,,,,,,,,"Jordan Nwogu","sa3014530",685087
"Chris Shaw","CHW",55,212,189,29,15,7,0,7,20,22,21,0,92,2,0,0,,0,1,0.15343915343915343,0.09905660377358491,0.4339622641509434,0.22826086956521738,0.24528301886792453,0.30158730158730157,0.2454670934744601,0.5468703204552261,0.14814814814814814,1.8597729789590252,0.24444444444444444,,-0.7148727411404252,12.994340552212332,-12.836625592587854,50.83761423574318,-0.7148727411404252,,-13.203117142236199,-5.4526748971193415,-1.138868890098394,,,,,,,,125.69999999999997,2.285454545454545,125.69999999999997,2.285454545454545,,,,,,,,,,,,,,,,,,,"Chris Shaw","17738",622046
"Casey Martin","PHI",109,439,407,75,50,18,1,6,37,37,24,0,151,5,2,1,,9,3,0.18427518427518427,0.05466970387243736,0.3439635535307517,0.15894039735099338,0.2374429223744292,0.27764127764127766,0.229314323293564,0.5150842000157069,0.09336609336609339,4.915774369172149,0.27380952380952384,,-0.07493886956945062,21.01892667326788,-32.47066831525703,37.398807646772255,-0.07493886956945062,,-34.12089877372895,7.739065351099353,-1.1427547558680162,,,,,,,,223,2.0458715596330275,223,2.0458715596330275,,,,,,,,,,,,,,,,,,,"Casey Martin","sa3014524",676045
"Sheng-Ping Chen","ARI",89,351,322,65,47,13,1,4,31,27,24,0,117,2,1,2,,3,2,0.20186335403726707,0.06837606837606838,0.3333333333333333,0.20512820512820512,0.2607449856733524,0.2857142857142857,0.24466202218074853,0.5464592713876382,0.08385093167701863,3.672126520986753,0.30198019801980197,,-0.8066301024518907,21.279530680807074,-21.487776474027196,48.30549805054556,-0.8066301024518907,,-23.28526481094421,-0.11031743647560255,-1.1432462954518399,,,,,,,,201.1,2.2595505617977527,201.1,2.2595505617977527,,,,,,,,,,,,,,,,,,,"Sheng-Ping Chen","sa3014837",691283
"Juan Fernandez","SDP",103,418,383,87,66,15,1,5,36,39,26,0,79,7,1,1,,5,2,0.22715404699738903,0.06220095693779904,0.18899521531100477,0.3291139240506329,0.28776978417266186,0.31070496083550914,0.2677906161303715,0.598474745008171,0.0835509138381201,3.638963721668794,0.2733333333333333,,-0.6069633108563721,33.370551261333205,-17.560315948697344,68.46989809184292,-0.6069633108563721,,-16.934479163280294,-8.764138932651383,-1.1458050254918386,,,,,,,,303.29999999999995,2.944660194174757,303.29999999999995,2.944660194174757,,,,,,,,,,,,,,,,,,,"Juan Fernandez","sa917824",667749
"Noah Campbell","MIL",88,343,303,64,45,13,2,4,37,32,34,0,103,4,1,1,,5,3,0.21122112211221122,0.09912536443148688,0.30029154518950435,0.3300970873786408,0.2982456140350877,0.3069306930693069,0.27368970119465164,0.6051763071043946,0.0957095709570957,4.753187463229834,0.30456852791878175,,-0.9057593760080636,29.063444342328182,-12.729109373079668,69.48064855491411,-0.9057593760080636,,-13.874203593140523,-9.280864197530864,-1.146378526180838,,,,,,,,257.2,2.9227272727272724,257.2,2.9227272727272724,,,,,,,,,,,,,,,,,,,"Noah Campbell","sa3014878",668929
"Tyler Robertson","SDP",86,377,332,67,46,10,3,8,50,43,17,0,133,11,3,14,,15,3,0.20180722891566266,0.04509283819628647,0.35278514588859416,0.12781954887218044,0.26170798898071623,0.32228915662650603,0.25782386494733744,0.5839971456072223,0.12048192771084337,7.9282625355102265,0.30412371134020616,,1.1635867664590478,26.976769872439654,-18.95848596053049,61.788345824278366,1.1635867664590478,,-16.683019681403785,-7.655643738977072,-1.1491618666335714,,,,,,,,268.6,3.1232558139534885,268.6,3.1232558139534885,,,,,,,,,,,,,,,,,,,"Tyler Robertson","sa3020010",805234
"Colby Thomas","OAK",128,573,534,113,71,28,4,10,60,61,24,0,187,12,1,2,,13,4,0.21161048689138576,0.041884816753926704,0.3263525305410122,0.12834224598930483,0.2609457092819615,0.3352059925093633,0.26132325053006256,0.5961517017913247,0.12359550561797752,6.195587887039265,0.3047337278106509,,0.08723963750526309,42.66711318568342,-27.149601913234065,65.83749260123855,0.08723963750526309,,-23.36784146697245,-7.716137542295708,-1.1496866881943844,,,,,,,,418.29999999999995,3.2679687499999996,418.29999999999995,3.2679687499999996,,,,,,,,,,,,,,,,,,,"Colby Thomas","31855",687515
"Myles Emmerson","LAA",69,260,240,43,34,8,0,1,24,15,18,0,91,1,0,1,,1,1,0.17916666666666667,0.06923076923076923,0.35,0.1978021978021978,0.23938223938223938,0.225,0.21317639337083089,0.4643822393822394,0.04583333333333334,2.75601631360452,0.28378378378378377,,-0.6304495926015079,8.963883182174998,-22.71560359918372,27.52207116799647,-0.6304495926015079,,-23.209813365105997,2.776601998824221,-1.1527637798102248,,,,,,,,89.49999999999999,1.297101449275362,89.49999999999999,1.297101449275362,,,,,,,,,,,,,,,,,,,"Myles Emmerson","sa3016862",689880
"Leandro Pineda","PHI",108,433,390,82,52,20,4,6,44,41,32,1,125,7,4,0,,3,2,0.21025641025641026,0.07390300230946882,0.28868360277136257,0.256,0.279445727482679,0.3282051282051282,0.26787545945909286,0.6076508556878072,0.11794871794871795,4.7646390923061555,0.2889733840304182,,-0.9376172041520476,34.59856947509447,-18.15996043386063,63.24958309557031,-0.9376172041520476,,-20.65133904574564,-5.672927665752498,-1.157351145876733,,,,,,,,323.49999999999994,2.99537037037037,323.49999999999994,2.99537037037037,,,,,,,,,,,,,,,,,,,"Leandro Pineda","sa3008905",683610
"Brayan Buelvas","OAK",107,430,395,77,49,18,3,7,39,38,26,0,130,6,2,1,,13,3,0.1949367088607595,0.06046511627906977,0.3023255813953488,0.2,0.2540792540792541,0.30886075949367087,0.24899015309927347,0.562940013572925,0.11392405063291136,6.2121878466405,0.2692307692307692,,0.7096508950926363,27.61459035682379,-24.7784070123464,57.28915243656726,0.7096508950926363,,-21.29625359061287,-5.0200469357907105,-1.1608974568938597,,,,,,,,283.59999999999997,2.650467289719626,283.59999999999997,2.650467289719626,,,,,,,,,,,,,,,,,,,"Brayan Buelvas","sa3008868",683454
"Joe Gray Jr.","KCR",115,493,454,94,62,19,3,10,47,49,27,1,163,8,4,0,,9,4,0.20704845814977973,0.05476673427991886,0.3306288032454361,0.1656441717791411,0.2616632860040568,0.32819383259911894,0.2581256259747637,0.5898571186031758,0.1211453744493392,5.3803508950889976,0.29473684210526313,,-0.6280040144920349,35.40086715999447,-24.668313544658798,56.81244391822856,-0.6280040144920349,,-26.139629234043735,-2.3885653589417974,-1.167071793105525,,,,,,,,349.5,3.0391304347826087,349.5,3.0391304347826087,,,,,,,,,,,,,,,,,,,"Joe Gray Jr.","sa3008005",669336
"Daniel Montano","COL",98,413,368,85,58,16,5,6,40,40,39,0,123,1,3,2,,3,2,0.23097826086956522,0.09443099273607748,0.29782082324455206,0.3170731707317073,0.30413625304136255,0.35054347826086957,0.2891056581135214,0.6546797313022321,0.11956521739130435,4.816056888695598,0.32644628099173556,,-0.9992581931874156,40.28241013073902,-10.039236179650029,65.60154106834814,-0.9992581931874156,,-18.599048601560494,-7.1524690404350375,-1.1680273682650864,,,,,,,,359.3999999999999,3.6673469387755095,359.3999999999999,3.6673469387755095,,,,,,,,,,,,,,,,,,,"Daniel Montano","sa917068",665914
"Luis Encarnacion","HOU",96,393,370,82,59,15,0,8,38,39,19,0,94,2,2,0,,3,3,0.22162162162162163,0.04834605597964377,0.23918575063613232,0.20212765957446807,0.26208651399491095,0.327027027027027,0.25809926188932425,0.5891135410219379,0.10540540540540538,2.726965049709318,0.2740740740740741,,-1.282644011080265,28.211558949516313,-19.673203762306674,60.43771446215307,-1.282644011080265,,-19.912371482386096,-5.320017660526161,-1.1787242347560747,,,,,,,,268.2,2.7937499999999997,268.2,2.7937499999999997,,,,,,,,,,,,,,,,,,,"Luis Encarnacion","sa3015548",691476
"McCarthy Tatum","PHI",71,280,256,51,34,12,1,4,22,29,14,0,89,8,2,0,,3,2,0.19921875,0.05,0.31785714285714284,0.15730337078651685,0.26071428571428573,0.30078125,0.25024040298802513,0.5614955357142857,0.1015625,4.033226232605296,0.28484848484848485,,-0.6756430007517338,18.272328553548316,-15.844041826376458,51.42732031515017,-0.6756430007517338,,-17.524426615038653,-3.886419765007348,-1.1859855101143393,,,,,,,,173.79999999999995,2.4478873239436614,173.79999999999995,2.4478873239436614,,,,,,,,,,,,,,,,,,,"McCarthy Tatum","sa3010582",657029
"Ryan Wrobleski","HOU",86,349,326,64,45,14,1,4,23,33,12,0,116,9,2,0,,7,2,0.19631901840490798,0.034383954154727794,0.332378223495702,0.10344827586206896,0.24355300859598855,0.2822085889570552,0.2338021090174131,0.5257615975530437,0.08588957055214722,4.538468404564836,0.28846153846153844,,0.04730577487498522,18.01057503089683,-24.513043764080834,43.59682522506644,0.04730577487498522,,-23.539088560301792,-0.2883302031510864,-1.18835694653662,,,,,,,,187,2.1744186046511627,187,2.1744186046511627,,,,,,,,,,,,,,,,,,,"Ryan Wrobleski","sa3020239",696141
"James Free","CIN",106,424,385,88,59,17,1,11,37,48,33,1,106,3,3,0,,0,1,0.22857142857142856,0.07783018867924528,0.25,0.3113207547169811,0.29245283018867924,0.36363636363636365,0.28670078262369686,0.6560891938250428,0.13506493506493508,1.7246198952317893,0.28413284132841327,,-1.146359664388001,40.508468616183706,-11.153463673416672,72.64415386293484,-1.146359664388001,,-15.51562177540004,-10.905349794238683,-1.1974995106905981,,,,,,,,371.3999999999999,3.5037735849056597,371.3999999999999,3.5037735849056597,,,,,,,,,,,,,,,,,,,"James Free","sa3011156",686989
"Hendrik Clementina","ATL",65,250,234,47,33,7,0,7,19,28,11,0,92,3,2,0,,0,1,0.20085470085470086,0.044,0.368,0.11956521739130435,0.244,0.32051282051282054,0.2467666130065918,0.5645128205128205,0.11965811965811968,1.3840013506115525,0.291970802919708,,-0.7842188538052142,15.593329144659108,-14.867715837416583,50.22278887945397,-0.7842188538052142,,-16.20083386495837,-4.307113081199292,-1.197634627325598,,,,,,,,154.49999999999997,2.3769230769230765,154.49999999999997,2.3769230769230765,,,,,,,,,,,,,,,,,,,"Hendrik Clementina","sa828422",649955
"Kekai Rios","TOR",57,210,193,37,27,7,0,3,16,18,13,0,70,3,1,0,,0,1,0.19170984455958548,0.06190476190476191,0.3333333333333333,0.18571428571428572,0.2523809523809524,0.27461139896373055,0.2370088435354687,0.5269923513446829,0.08290155440414507,1.6684158435711012,0.2809917355371901,,-0.7533983592875302,11.396582607265238,-14.190695177678343,45.848229475052484,-0.7533983592875302,,-14.37927753888848,-4.841975117907112,-1.2020612487998545,,,,,,,,107.89999999999999,1.8929824561403508,107.89999999999999,1.8929824561403508,,,,,,,,,,,,,,,,,,,"Kekai Rios","sa3007282",663519
"Josh Hatcher","TEX",99,393,371,79,55,13,2,9,44,41,16,1,126,2,3,1,,5,2,0.21293800539083557,0.04071246819338423,0.32061068702290074,0.12698412698412698,0.24744897959183673,0.33153638814016173,0.25006024566147944,0.5789853677319985,0.11859838274932616,5.296050207275939,0.2928870292887029,,-0.39892497286200523,25.58771702335141,-22.297045688471577,55.70767627150072,-0.39892497286200523,,-21.256009160867713,-4.220017636684303,-1.2030191730261937,,,,,,,,262.99999999999994,2.656565656565656,262.99999999999994,2.656565656565656,,,,,,,,,,,,,,,,,,,"Josh Hatcher","sa3020115",677049
"Jacob Gonzalez","CHW",80,342,308,68,51,12,1,4,29,36,23,1,63,7,4,0,,1,1,0.22077922077922077,0.06725146198830409,0.18421052631578946,0.36507936507936506,0.28654970760233917,0.3051948051948052,0.2636705215725381,0.5917445127971444,0.08441558441558442,2.7702197577136003,0.2612244897959184,,-0.8384879305958748,26.1329367892962,-15.537772746183348,63.45480926065515,-0.8384879305958748,,-15.814249509372187,-7.930158539423866,-1.2039004603800072,,,,,,,,239.99999999999994,2.999999999999999,239.99999999999994,2.999999999999999,,,,,,,,,,,,,,,,,,,"Jacob Gonzalez","sa3022498",694378
"Justice Thompson","CIN",103,391,352,68,46,13,2,7,40,39,34,0,149,4,1,0,,7,3,0.19318181818181818,0.08695652173913043,0.38107416879795397,0.22818791946308725,0.2710997442455243,0.30113636363636365,0.2570248137959434,0.572236107881888,0.10795454545454547,5.13359738117158,0.3096446700507614,,-0.5134644936770201,27.719085912057984,-19.921988439908397,52.74985398808922,-0.5134644936770201,,-23.400965172028314,-1.9633451864903007,-1.2039842869161896,,,,,,,,262.59999999999997,2.5495145631067957,262.59999999999997,2.5495145631067957,,,,,,,,,,,,,,,,,,,"Justice Thompson","sa3017395",681142
"Willie Joe Garry Jr.","MIN",83,297,270,48,30,10,4,4,29,26,20,1,122,3,1,3,,10,2,0.17777777777777778,0.06734006734006734,0.4107744107744108,0.16393442622950818,0.24149659863945577,0.28888888888888886,0.23414924771305645,0.5303854875283447,0.11111111111111108,7.779265188254207,0.30344827586206896,,0.7551775146275759,15.41267617513565,-20.775045263570274,42.485048167569964,0.7551775146275759,,-19.712557607319678,-2.5087300633627274,-1.2051545687308225,,,,,,,,170.59999999999997,2.0554216867469877,170.59999999999997,2.0554216867469877,,,,,,,,,,,,,,,,,,,"Willie Joe Garry Jr.","sa3007065",681831
"Agustin Ruiz","MIN",107,440,398,79,49,17,1,12,45,51,29,1,148,9,4,0,,1,1,0.1984924623115578,0.0659090909090909,0.33636363636363636,0.19594594594594594,0.26590909090909093,0.33668341708542715,0.26429517706325767,0.602592507994518,0.13819095477386936,3.088314417795204,0.2768595041322314,,-0.8847186723724008,33.849585147793306,-19.761854020659907,63.37985258404498,-0.8847186723724008,,-20.191298409146352,-6.950088088054085,-1.2091427759271147,,,,,,,,325.29999999999995,3.04018691588785,325.29999999999995,3.04018691588785,,,,,,,,,,,,,,,,,,,"Agustin Ruiz","sa3004149",672361
"Preston Palmeiro","LAA",96,361,330,71,49,16,1,5,34,32,27,0,88,2,2,0,,2,1,0.21515151515151515,0.07479224376731301,0.24376731301939059,0.3068181818181818,0.2770083102493075,0.3151515151515151,0.26308922473743684,0.5921598254008227,0.09999999999999998,3.4215820707723053,0.27615062761506276,,-0.6230776803568006,27.410486682880673,-16.575262271236625,62.11774865275015,-0.6230776803568006,,-17.00917619224265,-7.4792768959435625,-1.2134374067024798,,,,,,,,254.7,2.6531249999999997,254.7,2.6531249999999997,,,,,,,,,,,,,,,,,,,"Preston Palmeiro","sa857823",641945
"Bryce Ball","PHI",109,453,407,82,51,21,1,9,41,45,43,1,143,1,2,0,,0,1,0.20147420147420148,0.09492273730684327,0.31567328918322296,0.3006993006993007,0.2781456953642384,0.32432432432432434,0.26700888705992065,0.6024700196885627,0.12285012285012287,2.217502661841195,0.2840466926070039,,-1.146359664388001,35.870635057072995,-19.324778450448157,62.66864667282164,-1.146359664388001,,-22.096666793134155,-5.522310453327453,-1.2186671172349128,,,,,,,,332.59999999999997,3.0513761467889906,332.59999999999997,3.0513761467889906,,,,,,,,,,,,,,,,,,,"Bryce Ball","sa1170451",668787
"Benny Montgomery","COL",105,481,443,103,73,20,3,7,51,49,31,0,151,6,1,0,,9,3,0.2325056433408578,0.06444906444906445,0.31392931392931395,0.2052980132450331,0.2910602910602911,0.33860045146726864,0.27851286041017875,0.6296607425275598,0.10609480812641084,5.491418771873805,0.3356643356643357,,-0.3137977020815015,42.683329784831,-15.92372076068263,58.50029712086191,-0.3137977020815015,,-25.04290970735441,-3.532657451169902,-1.2191508132556843,,,,,,,,394.4,3.756190476190476,394.4,3.756190476190476,,,,,,,,,,,,,,,,,,,"Benny Montgomery","sa3017169",695603
"Keyber Rodriguez","TEX",119,493,453,101,76,18,2,5,57,44,27,1,121,4,3,6,,12,4,0.2229580573951435,0.05476673427991886,0.24543610547667344,0.2231404958677686,0.27104722792607805,0.304635761589404,0.2543542956619106,0.575682989515482,0.08167770419426049,5.749922241839086,0.2909090909090909,,-0.10505524184554815,33.85673772159116,-26.2124429830621,58.68397645025022,-0.10505524184554815,,-24.511134307020438,-4.565696649029982,-1.2217804406383235,,,,,,,,327.79999999999995,2.7546218487394953,327.79999999999995,2.7546218487394953,,,,,,,,,,,,,,,,,,,"Keyber Rodriguez","sa3005488",677601
"Yasel Antuna","WSN",98,403,360,71,47,17,1,6,38,34,37,0,113,3,3,0,,6,3,0.19722222222222222,0.09181141439205956,0.2803970223325062,0.3274336283185841,0.27543424317617865,0.3,0.2584194288064469,0.5754342431761786,0.10277777777777777,4.179635389126962,0.26639344262295084,,-0.7365798675455153,29.036568103331906,-20.066636407774105,58.519058999477544,-0.7365798675455153,,-21.446198616668745,-4.542239860396641,-1.2255471864521439,,,,,,,,272,2.7755102040816326,272,2.7755102040816326,,,,,,,,,,,,,,,,,,,"Yasel Antuna","sa962601",671276
