Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bud Norris",,8,10,,4.775954911897015,28,27,,,,141.33299255371094,,149,82,75,16,70,,,127,8.087283650812278,4.457557917770547,1.8142857142857143,1.0188703812046966,,,,,1.5495320380821427,,0.6968463886063072,,,,-0.10214937916324818,,,,,,,,,505.6641448974611,3.577820972730716,542.6649627685547,3.8396198436279847,,,,,,,,,,,,,,,,,,,"Bud Norris","9492",502032
"Héctor Rondón",,9,12,,5.0943519060234825,28,27,,,,141.33299255371094,,161,88,80,19,47,,,98,6.240581084878766,2.992931744788796,2.0851063829787235,1.2099085776805771,,,,,1.4717016617401173,,0.6615214994487321,,,,-0.10214937916324818,,,,,,,,,448.564144897461,3.1738105646280195,514.6649627685547,3.641506158393738,,,,,,,,,,,,,,,,,,,"Hector Rondon","2391",444468
"Chris Seddon",,6,12,,5.6037870966258305,28,27,,,,141.33299255371094,,155,96,88,25,71,,,78,4.966993108372896,4.521237316595841,1.0985915492957747,1.5919849706323383,,,,,1.5990604593907043,,0.680628272251309,,,,-0.10214937916324818,,,,,,,,,278.3641448974611,1.9695623779541358,324.6649627685547,2.297163294304208,,,,,,,,,,,,,,,,,,,"Chris Seddon","3833",434629
"Mike Ballard",,7,13,,6.622657477830527,28,25,,,,141.33299255371094,,187,114,104,28,52,,,64,4.075481524818787,3.3113287389152637,1.2307692307692308,1.7830231671082188,,,,,1.6910418132494616,,0.6256256256256256,,,,-0.10214937916324818,,,,,,,,,187.264144897461,1.3249853520669972,314.6649627685547,2.2264084067205485,,,,,,,,,,,,,,,,,,,"Mike Ballard","sa327794",453040
"Jhoulys Chacín",,9,12,,4.891752938754922,31,26,,,,141.66700744628906,,148,84,77,16,63,,,86,5.4635162692587445,4.0023433135267545,1.3650793650793651,1.016468143117906,,,,,1.4894081819297094,,0.6733828207847296,,,,-0.10239079069279722,,,,,,,,,449.73585510253923,3.1745983995112614,483.3350372314453,3.411768526378272,,,,,,,,,,,,,,,,,,,"Jhoulys Chacin","2608",468504
"Nick Green",,7,9,,5.133802816901408,26,24,,,,142,,162,89,81,22,41,,,79,5.007042253521127,2.5985915492957745,1.9268292682926829,1.3943661971830985,,,,,1.4295774647887325,,0.662020905923345,,,,-0.10263146331999451,,,,,,,,,393.99999999999994,2.774647887323943,459,3.232394366197183,,,,,,,,,,,,,,,,,,,"Nick Green","sa254162",446550
"Oliver Pérez",,7,10,,4.93209611773667,27,27,,,,142.33299255371094,,138,85,78,20,87,,,132,8.346624199246671,5.501184131321669,1.5172413793103448,1.2646400301888896,,,,,1.580800037736112,,0.7106598984771574,,,,-0.1028721359471918,,,,,,,,,451.4641448974609,3.171886832401812,454.6649627685547,3.1943750680080853,,,,,,,,,,,,,,,,,,,"Oliver Perez","1514",424144
"Charlie Zink",,8,12,,5.4883046474131865,27,25,,,,142.66700744628906,,163,95,87,15,70,,,53,3.343449957619528,4.415877302516357,0.7571428571428571,0.9462594219677909,,,,,1.633173669025891,,0.6509433962264151,,,,-0.10311354747674084,,,,,,,,,343.43585510253905,2.4072549165358708,414.3350372314453,2.9042106135676335,,,,,,,,,,,,,,,,,,,"Charlie Zink","4180",468402
"Brian Moehler",,6,11,,5.286713286713287,25,25,,,,143,,173,92,84,20,43,,,80,5.034965034965035,2.7062937062937062,1.8604651162790697,1.2587412587412588,,,,,1.5104895104895104,,0.6595744680851063,,,,-0.10335422010393813,,,,,,,,,393.40000000000003,2.751048951048951,486,3.3986013986013988,,,,,,,,,,,,,,,,,,,"Brian Moehler","480",119215
"Graham Taylor",,6,12,,5.79020979020979,28,27,,,,143,,174,101,92,20,65,,,74,4.6573426573426575,4.090909090909091,1.1384615384615384,1.2587412587412588,,,,,1.6713286713286712,,0.6540284360189573,,,,-0.10335422010393813,,,,,,,,,312.8,2.1874125874125876,408,2.8531468531468533,,,,,,,,,,,,,,,,,,,"Graham Taylor","3719",501869
"Blake Beavan",,8,10,,5.7272727272727275,27,27,,,,143,,172,100,91,25,43,,,49,3.0839160839160837,2.7062937062937062,1.1395348837209303,1.5734265734265733,,,,,1.5034965034965035,,0.6388888888888888,,,,-0.10335422010393813,,,,,,,,,272.50000000000006,1.905594405594406,359,2.5104895104895104,,,,,,,,,,,,,,,,,,,"Blake Beavan","338",518444
"Joe Savery",,7,14,,6.104895104895105,28,27,,,,143,,174,106,97,19,89,,,81,5.0979020979020975,5.601398601398602,0.9101123595505618,1.1958041958041958,,,,,1.8391608391608392,,0.6641285956006768,,,,-0.10335422010393813,,,,,,,,,267.09999999999997,1.8678321678321677,363,2.5384615384615383,,,,,,,,,,,,,,,,,,,"Joe Savery","2835",456045
"Scott Olsen",,6,10,,5.40001283870467,26,26,,,,143.33299255371094,,165,94,86,23,56,,,89,5.588385379589718,3.516287429854204,1.5892857142857142,1.444189480118691,,,,,1.5418641309479744,,0.6726694915254237,,,,-0.10359489273113542,,,,,,,,,358.76414489746094,2.503011613066139,427.6649627685547,2.983716136452649,,,,,,,,,,,,,,,,,,,"Scott Olsen","4529",435179
"Jonathon Niese",,8,9,,4.573074999460987,26,26,,,,143.66700744628906,,155,80,73,14,55,,,103,6.452420889650434,3.445467465347319,1.8727272727272728,0.8770280820884085,,,,,1.4617134701473475,,0.6827731092436975,,,,-0.10383630426068446,,,,,,,,,528.9358551025391,3.6816793535585095,577.3350372314453,4.018563812901067,,,,,,,,,,,,,,,,,,,"Jonathon Niese","4424",477003
"Max Scherzer",,9,5,,3.9466263693978383,29,26,,,,143.66700744628906,,135,69,63,15,60,,,138,8.644991094871456,3.7586917803788937,2.3,0.9396729450947234,,,,,1.3573053651368228,,0.7241379310344828,,,,-0.10383630426068446,,,,,,,,,623.6358551025392,4.340842523191624,619.3350372314453,4.310906506930536,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Jon Kibler",,7,10,,5.575392807562025,26,26,,,,143.66700744628906,,162,97,89,18,77,,,62,3.8839815063915233,4.823654451486247,0.8051948051948052,1.127607534113668,,,,,1.6635691398343622,,0.6641721234798877,,,,-0.10383630426068446,,,,,,,,,313.5358551025392,2.1823789656073735,377.3350372314453,2.626455746094069,,,,,,,,,,,,,,,,,,,"Jon Kibler","sa392102",518882
"Heath Rollins",,7,13,,5.5625,30,25,,,,144,,167,98,89,23,52,,,74,4.625,3.25,1.4230769230769231,1.4375,,,,,1.5208333333333333,,0.6477516059957173,,,,-0.10407697688788176,,,,,,,,,340.50000000000006,2.364583333333334,413,2.8680555555555554,,,,,,,,,,,,,,,,,,,"Heath Rollins","sa327135",476990
"Hiroki Kuroda",,9,6,,3.5625,25,25,,,,144,,138,62,57,13,32,,,95,5.9375,2,2.96875,0.8125,,,,,1.1805555555555556,,0.7114624505928854,,,,-0.10407697688788176,,,,,,,,,640.9000000000001,4.450694444444445,645,4.479166666666667,,,,,,,,,,,,,,,,,,,"Hiroki Kuroda","3283",493133
"Jason Berken",,6,14,,6.5625,30,29,,,,144,,193,115,105,22,61,,,78,4.875,3.8125,1.278688524590164,1.375,,,,,1.7638888888888888,,0.6227598566308244,,,,-0.10407697688788176,,,,,,,,,266.2000000000001,1.8486111111111119,407,2.826388888888889,,,,,,,,,,,,,,,,,,,"Jason Berken","5673",460072
"Kevin Pucetas",,6,10,,4.801397017678494,28,27,,,,144.33299255371094,,161,84,77,16,46,,,74,4.614329601405306,2.868367049522217,1.608695652173913,0.9976928867903364,,,,,1.4341835247611086,,0.6663055254604551,,,,-0.10431764951507905,,,,,,,,,462.6641448974609,3.205532821785627,523.6649627685547,3.6281722806632875,,,,,,,,,,,,,,,,,,,"Kevin Pucetas","sa327994",501879
"Dana Eveland",,6,10,,5.48731087734685,30,26,,,,144.33299255371094,,166,96,88,17,73,,,96,5.986157320742019,4.55197379598091,1.3150684931506849,1.0600486922147325,,,,,1.6558930551589612,,0.6644981412639406,,,,-0.10431764951507905,,,,,,,,,400.36414489746085,2.7738920797923075,473.6649627685547,3.281751139416643,,,,,,,,,,,,,,,,,,,"Dana Eveland","5508",445968
"Esmailin Caridad",,7,10,,5.050820239376078,34,26,,,,144.33299255371094,,155,89,81,23,55,,,94,5.861445709893227,3.4295692983417814,1.709090909090909,1.4341835247611086,,,,,1.4549687932359072,,0.6805399325084364,,,,-0.10431764951507905,,,,,,,,,405.1641448974608,2.807148509351985,445.6649627685547,3.0877553003185216,,,,,,,,,,,,,,,,,,,"Esmailin Caridad","5284",534428
"Brad Knox",,5,11,,6.594454512057245,28,24,,,,144.66700744628906,,188,116,106,27,59,,,53,3.2972272560286227,3.6704982661450702,0.8983050847457628,1.6797195455240153,,,,,1.7073692499770856,,0.6261950286806883,,,,-0.10455906104462809,,,,,,,,,178.63585510253898,1.2348071495766693,301.3350372314453,2.082956180201093,,,,,,,,,,,,,,,,,,,"Brad Knox","sa201593",454456
"Mitchell Boggs",,6,11,,5.4,29,26,,,,145,,170,96,87,17,72,,,86,5.337931034482758,4.468965517241379,1.1944444444444444,1.0551724137931036,,,,,1.6689655172413793,,0.6691109074243813,,,,-0.10479973367182538,,,,,,,,,377.9,2.6062068965517238,460,3.1724137931034484,,,,,,,,,,,,,,,,,,,"Mitchell Boggs","3344",459939
"Steve Hammond",,7,15,,6.378455323263279,29,27,,,,145.33299255371094,,180,113,103,28,67,,,71,4.396799300501872,4.149092297656696,1.0597014925373134,1.733949019916231,,,,,1.6995452695210678,,0.6448508180943214,,,,-0.10504040629902267,,,,,,,,,204.0641448974609,1.404114381130937,303.6649627685547,2.0894427165691836,,,,,,,,,,,,,,,,,,,"Steve Hammond","sa290199",462135
"Hector Ambriz",,7,13,,5.759187816150339,28,27,,,,145.33299255371094,,175,102,93,22,62,,,81,5.016066807614812,3.8394585441002262,1.3064516129032258,1.3623885156484674,,,,,1.6307377687307412,,0.6547041707080504,,,,-0.10504040629902267,,,,,,,,,325.86414489746096,2.242189740757116,416.6649627685547,2.8669674754998744,,,,,,,,,,,,,,,,,,,"Hector Ambriz","559",459932
"David Price",,9,10,,4.633856436220733,29,27,,,,145.66700744628906,,143,82,75,20,66,,,113,6.981677030572571,4.077793663874245,1.7121212121212122,1.2356950496588621,,,,,1.4347792521039011,,0.7016574585635359,,,,-0.10528181782857171,,,,,,,,,488.1358551025391,3.3510392206177952,496.3350372314453,3.407326380439689,,,,,,,,,,,,,,,,,,,"David Price","3184",456034
"Matt Kinney",,6,13,,5.5479452054794525,27,26,,,,146,,167,99,90,28,48,,,97,5.97945205479452,2.958904109589041,2.0208333333333335,1.726027397260274,,,,,1.4726027397260273,,0.6598407281001137,,,,-0.105522490455769,,,,,,,,,351.8,2.4095890410958907,416,2.8493150684931505,,,,,,,,,,,,,,,,,,,"Matt Kinney","737",150219
"Travis Wood",,8,12,,4.623287671232877,28,28,,,,146,,147,82,75,16,76,,,99,6.102739726027397,4.684931506849315,1.3026315789473684,0.9863013698630136,,,,,1.5273972602739727,,0.7028913260219343,,,,-0.105522490455769,,,,,,,,,471.40000000000015,3.2287671232876725,492,3.3698630136986303,,,,,,,,,,,,,,,,,,,"Travis Wood","9884",475243
"James McDonald",,8,9,,4.428256326147053,28,28,,,,146.33299255371094,,140,79,72,21,65,,,121,7.441930770330464,3.9977314055494224,1.8615384615384616,1.2915747617928903,,,,,1.4009144241668916,,0.7175398633257404,,,,-0.1057631630829663,,,,,,,,,507.5641448974611,3.468555764764817,505.6649627685547,3.4555772689672315,,,,,,,,,,,,,,,,,,,"James McDonald","5523",457428
"David Hernandez",,6,12,,6.1977128723573705,31,30,,,,146.66700744628906,,170,111,101,29,78,,,112,6.872711304000252,4.78635251528589,1.435897435897436,1.7795413197857797,,,,,1.6909051620953002,,0.6605593056894888,,,,-0.10600457461251533,,,,,,,,,276.63585510253915,1.8861491750545603,346.3350372314453,2.361369767214189,,,,,,,,,,,,,,,,,,,"David Hernandez","4259",456696
"Yorman Bazardo",,5,13,,6.136349378571654,32,24,,,,146.66700744628906,,188,110,100,23,57,,,79,4.847716009071607,3.4977191457858425,1.3859649122807018,1.4113603570714803,,,,,1.670450664166728,,0.6343984962406015,,,,-0.10600457461251533,,,,,,,,,300.6358551025391,2.0497851584831372,421.3350372314453,2.8727322154284933,,,,,,,,,,,,,,,,,,,"Yorman Bazardo","3143",434590
"Derek Holland",,10,9,,5.1545334780001895,33,25,,,,146.66700744628906,,157,92,84,22,61,,,103,6.320439859928803,3.743173120928709,1.6885245901639345,1.3499968632857637,,,,,1.4863601828095783,,0.6730769230769231,,,,-0.10600457461251533,,,,,,,,,429.5358551025392,2.9286467528141227,470.3350372314453,3.2068223482618388,,,,,,,,,,,,,,,,,,,"Derek Holland","4141",502706
"Josh Johnson",,9,5,,3.5510204081632653,24,24,,,,147,,143,63,58,11,42,,,130,7.959183673469388,2.5714285714285716,3.0952380952380953,0.673469387755102,,,,,1.2585034013605443,,0.7193396226415094,,,,-0.10624524723971263,,,,,,,,,714.7,4.861904761904762,726,4.938775510204081,,,,,,,,,,,,,,,,,,,"Josh Johnson","4567",435178
"Mitch Atkins",,7,14,,5.755102040816326,29,27,,,,147,,163,103,94,30,60,,,95,5.816326530612245,3.673469387755102,1.5833333333333333,1.836734693877551,,,,,1.5170068027210883,,0.6629834254143646,,,,-0.10624524723971263,,,,,,,,,304.99999999999994,2.0748299319727885,355,2.4149659863945576,,,,,,,,,,,,,,,,,,,"Mitch Atkins","8369",444444
"Doug Fister",,7,11,,5.375578044484997,32,25,,,,147.33299255371094,,173,97,88,24,41,,,79,4.825803017208122,2.5045306798168734,1.9268292682926829,1.466066739404999,,,,,1.4524920473734713,,0.6485587583148559,,,,-0.10648591986690992,,,,,,,,,380.2641448974609,2.5809843288076415,459.6649627685547,3.119905153633404,,,,,,,,,,,,,,,,,,,"Doug Fister","9425",450729
"Joba Chamberlain",,8,5,,4.214941875789372,38,26,,,,147.33299255371094,,143,75,69,17,63,,,136,8.307711523294994,3.8484251909381224,2.1587301587301586,1.0384639404118743,,,,,1.3981932792473601,,0.7189901207464325,,,,-0.10648591986690992,,,,,,,,,592.3641448974608,4.020580418751162,598.6649627685547,4.063346249824584,,,,,,,,,,,,,,,,,,,"Joba Chamberlain","2692",501955
"Kevin Slowey",,10,9,,4.398200218214997,26,25,,,,147.33299255371094,,160,79,72,22,27,,,108,6.597300327322496,1.649325081830624,4,1.3438945111212492,,,,,1.2692337049478464,,0.6914212548015365,,,,-0.10648591986690992,,,,,,,,,538.6641448974609,3.6560999377046413,585.6649627685547,3.9751107516196535,,,,,,,,,,,,,,,,,,,"Kevin Slowey","9918",458713
"David Purcey",,7,10,,5.29054054054054,27,27,,,,148,,160,95,87,17,82,,,113,6.871621621621622,4.986486486486487,1.3780487804878048,1.0337837837837838,,,,,1.635135135135135,,0.6736938588450962,,,,-0.10696800402365625,,,,,,,,,450.1,3.0412162162162164,499,3.3716216216216215,,,,,,,,,,,,,,,,,,,"David Purcey","8360",453515
"Brad Bergesen",,8,10,,4.986486486486487,26,25,,,,148,,170,90,82,19,44,,,72,4.378378378378378,2.675675675675676,1.6363636363636365,1.1554054054054055,,,,,1.445945945945946,,0.6616862326574172,,,,-0.10696800402365625,,,,,,,,,431.5,2.9155405405405403,505,3.4121621621621623,,,,,,,,,,,,,,,,,,,"Brad Bergesen","8375",448269
"Todd Redmond",,6,11,,5.764058186113969,28,27,,,,148.33299255371094,,177,104,95,27,51,,,90,5.460686702634287,3.0943891314927625,1.7647058823529411,1.638206010790286,,,,,1.5370821829637251,,0.6519453207150369,,,,-0.10720867665085354,,,,,,,,,332.364144897461,2.240662304288865,417.6649627685547,2.8157253189462854,,,,,,,,,,,,,,,,,,,"Todd Redmond","9943",445170
"Daniel Hudson",,11,10,,4.307875065411493,32,28,,,,148.33299255371094,,150,78,71,14,57,,,115,6.9775441200327,3.4584349116683817,2.017543859649123,0.8494401537431113,,,,,1.3955088240065399,,0.6883671291355389,,,,-0.10720867665085354,,,,,,,,,594.464144897461,4.007632655844972,618.6649627685547,4.170784611822201,,,,,,,,,,,,,,,,,,,"Daniel Hudson","7146",543339
"Evan MacLane",,6,11,,5.38788002636959,29,24,,,,148.66700744628906,,183,97,89,24,36,,,66,3.9955065364089095,2.179367201677587,1.8333333333333333,1.452911467785058,,,,,1.4730907937265172,,0.6580366774541532,,,,-0.10745008818040258,,,,,,,,,353.1358551025391,2.3753478405766746,455.3350372314453,3.0627847096199226,,,,,,,,,,,,,,,,,,,"Evan MacLane","5576",449774
"Garrett Olson",,7,11,,5.134228187919463,36,27,,,,149,,150,93,85,23,73,,,98,5.919463087248322,4.409395973154362,1.3424657534246576,1.389261744966443,,,,,1.4966442953020134,,0.6813417190775681,,,,-0.10769076080759987,,,,,,,,,406.70000000000005,2.729530201342282,423,2.838926174496644,,,,,,,,,,,,,,,,,,,"Garrett Olson","9889",457796
"Jason Hammel",,7,8,,4.530201342281879,37,22,,,,149,,162,82,75,16,44,,,100,6.040268456375839,2.6577181208053693,2.272727272727273,0.9664429530201343,,,,,1.3825503355704698,,0.6753812636165577,,,,-0.10769076080759987,,,,,,,,,552.6000000000001,3.708724832214766,605,4.060402684563758,,,,,,,,,,,,,,,,,,,"Jason Hammel","4538",434628
"Brian Duensing",,8,10,,5.183047542033377,32,24,,,,149.33299255371094,,176,94,86,20,49,,,75,4.520099600610503,2.9531317390655287,1.530612244897959,1.205359893496134,,,,,1.5066998668701677,,0.6649746192893401,,,,-0.10793143343479716,,,,,,,,,404.46414489746087,2.7084714367589355,489.6649627685547,3.2790139298416308,,,,,,,,,,,,,,,,,,,"Brian Duensing","4064",488846
"Josh Banks",,6,12,,5.544655510082217,32,23,,,,149.33299255371094,,179,101,92,24,44,,,89,5.363851526057797,2.651791765691495,2.022727272727273,1.4464318721953608,,,,,1.493306979164655,,0.6441393875395988,,,,-0.10793143343479716,,,,,,,,,390.4641448974608,2.614721222820347,480.6649627685547,3.218745935166824,,,,,,,,,,,,,,,,,,,"Josh Banks","5570",457468
"Tim Redding",,7,9,,5.52,32,25,,,,150,,172,101,92,25,58,,,100,6,3.48,1.7241379310344827,1.5,,,,,1.5333333333333334,,0.6615384615384615,,,,-0.1084135175915435,,,,,,,,,381.3,2.5420000000000003,451,3.006666666666667,,,,,,,,,,,,,,,,,,,"Tim Redding","573",400062
"Esmil Rogers",,7,11,,5.208437527246389,28,27,,,,150.33299255371094,,170,95,87,18,61,,,85,5.0887033312177365,3.6518929788739047,1.3934426229508197,1.0776077642578736,,,,,1.5365888490343753,,0.6608357628765792,,,,-0.10865419021874079,,,,,,,,,436.064144897461,2.90065498923441,504.6649627685547,3.3569807544957113,,,,,,,,,,,,,,,,,,,"Esmil Rogers","6317",469134
"Collin Balester",,9,14,,5.328171723275042,29,29,,,,150.33299255371094,,173,97,89,22,57,,,91,5.447905919303694,3.4124245868166,1.5964912280701755,1.3170761563151787,,,,,1.5299369492550057,,0.6676706827309238,,,,-0.10865419021874079,,,,,,,,,403.06414489746095,2.6811422965152127,476.6649627685547,3.1707275606733627,,,,,,,,,,,,,,,,,,,"Collin Balester","6883",444446
"Vicente Padilla",,8,10,,4.838484631480316,27,27,,,,150.66700744628906,,161,89,81,20,57,,,104,6.212375329308061,3.4048595554861483,1.8245614035087718,1.1946875633284733,,,,,1.4468993822533731,,0.6789473684210526,,,,-0.10889560174828983,,,,,,,,,487.3358551025391,3.2345226958613904,530.3350372314453,3.519914852098614,,,,,,,,,,,,,,,,,,,"Vicente Padilla","964",218894
"Drew Naylor",,7,12,,5.913703438475942,27,26,,,,150.66700744628906,,178,108,99,28,61,,,90,5.376094034978129,3.643797068151843,1.4754098360655739,1.6725625886598625,,,,,1.5862795979750282,,0.6556556556556556,,,,-0.10889560174828983,,,,,,,,,304.735855102539,2.02257853439595,386.3350372314453,2.5641648014358354,,,,,,,,,,,,,,,,,,,"Drew Naylor","sa293986",463752
"Rick Porcello",,11,11,,4.887417218543046,29,29,,,,151,,167,90,82,21,55,,,73,4.3509933774834435,3.2781456953642385,1.3272727272727274,1.2516556291390728,,,,,1.4701986754966887,,0.6853582554517134,,,,-0.10913627437548712,,,,,,,,,405.90000000000015,2.6880794701986765,463,3.066225165562914,,,,,,,,,,,,,,,,,,,"Rick Porcello","2717",519144
"Brad Penny",,8,9,,4.628561028664091,26,26,,,,151.66700744628906,,165,85,78,16,50,,,95,5.637349970808828,2.967026300425699,1.9,0.9494484161362238,,,,,1.4175792324256118,,0.6749740394600208,,,,-0.10961835853223345,,,,,,,,,536.5358551025392,3.5375910960236134,590.3350372314453,3.892310181174406,,,,,,,,,,,,,,,,,,,"Brad Penny","535",207267
"Drew Carpenter",,7,13,,5.8747120748428845,28,25,,,,151.66700744628906,,182,108,99,28,61,,,90,5.3406473407662585,3.619772086519353,1.4754098360655739,1.6615347282383914,,,,,1.6021942022298776,,0.662414131501472,,,,-0.10961835853223345,,,,,,,,,301.7358551025391,1.9894627063792698,391.3350372314453,2.5802252172083744,,,,,,,,,,,,,,,,,,,"Drew Carpenter","9533",502165
"David Pauley",,6,13,,5.423568679639607,29,27,,,,152.66700744628906,,179,101,92,23,54,,,77,4.539291177524453,3.1833990076145517,1.4259259259259258,1.3558921699099018,,,,,1.526197466613561,,0.6573705179282868,,,,-0.11034111531617707,,,,,,,,,373.43585510253894,2.446080927039329,456.3350372314453,2.9890874581529476,,,,,,,,,,,,,,,,,,,"David Pauley","3625",456102
"Jose Contreras",,11,9,,4.48033934405011,27,26,,,,152.66700744628906,,160,83,76,15,55,,,105,6.189942514806073,3.2423508410888955,1.9090909090909092,0.8842775021151533,,,,,1.4082937996648737,,0.6804123711340206,,,,-0.11034111531617707,,,,,,,,,574.2358551025391,3.7613618338891284,613.3350372314453,4.017469442094274,,,,,,,,,,,,,,,,,,,"Jose Contreras","1660",425747
"Polin Trinidad",,6,14,,5.882352941176471,27,26,,,,153,,184,110,100,30,47,,,91,5.352941176470588,2.764705882352941,1.9361702127659575,1.7647058823529411,,,,,1.5098039215686274,,0.6402116402116402,,,,-0.11058178794337437,,,,,,,,,325.8,2.1294117647058823,416,2.718954248366013,,,,,,,,,,,,,,,,,,,"Polin Trinidad","sa294382",444524
"Kyle Lohse",,8,10,,4.647058823529412,28,27,,,,153,,168,86,79,18,46,,,93,5.470588235294118,2.7058823529411766,2.0217391304347827,1.0588235294117647,,,,,1.3986928104575163,,0.6779661016949152,,,,-0.11058178794337437,,,,,,,,,522,3.411764705882353,579,3.784313725490196,,,,,,,,,,,,,,,,,,,"Kyle Lohse","739",346798
"Andrew Baldwin",,6,11,,5.400012001395983,31,23,,,,153.33299255371094,,182,101,92,24,43,,,76,4.460879479414073,2.5239186528263833,1.7674418604651163,1.4086987829728652,,,,,1.4673945655967346,,0.6478578892371996,,,,-0.11082246057057166,,,,,,,,,389.264144897461,2.5386848480186406,477.6649627685547,3.1152132024113053,,,,,,,,,,,,,,,,,,,"Andrew Baldwin","sa253988",456703
